cust_id,name,address,city,state,zipcode,age,gender,annual_income_usd,avg_spending_per_month
CUST01601,,75454 Raymond Pines,Harveyland,Arkansas,35767,36,Male,186664,1544.81
CUST01602,Carlos Owens,52697 Hill Views,East Mindyfurt,Arkansas,63583,37,Female,156786,1915.34
CUST01603,Pamela Carter,09587 Rachel Spurs,South Amanda,Tennessee,1872,47,Male,122928,1550.99
CUST01604,Robert Lin,9232 Washington Grove Suite 819,Smithstad,Arizona,95183,29,Male,50375,1480.61
CUST01605,Jeffrey Lynch,209 Michael Ports Apt. 018,New Jennifer,Minnesota,17059,37,Male,38651,1983.75
CUST01606,Michael Montes,49379 Wagner Ramp Apt. 585,Lisaland,Nevada,28158,42,Female,111725,1554.19
CUST01607,Maria Miller,75741 Melendez Hills,Serranoshire,Nebraska,21269,60,Female,151933,365.11
CUST01608,Gregory Miller,124 Luna Freeway,Ericksonmouth,New Mexico,23025,32,Male,158489,976.91
CUST01609,Deanna Lee,54978 Martin Way Suite 571,Rebeccaport,Iowa,68465,45,Female,112451,1056.66
CUST01610,Maria Conley,48042 Ruiz Way,Woodwardtown,Washington,7033,57,Female,163049,679.14
CUST01611,Alexandra Jones,3762 Koch Lodge Suite 225,Brittneyton,Iowa,54580,39,Other,142141,412.12
CUST01612,Crystal Larson,401 Hernandez Garden,Lake Danielmouth,Idaho,24392,44,Female,76828,1452.31
CUST01613,Thomas Green,9001 Martinez Ridge Apt. 359,Shaneport,Hawaii,21199,34,Female,82916,627.24
CUST01614,Marcia Flowers,667 Robles Corner Suite 390,East Ryan,Hawaii,,65,Male,128594,1286.84
CUST01615,Nicholas Young,03299 Autumn Squares Apt. 647,Jonesport,Maryland,19591,63,Male,101613,712.92
CUST01616,,4042 David River Suite 920,Ramosstad,Louisiana,75330,60,Male,82727,1061.85
CUST01617,Craig Blanchard,045 Jodi Skyway Apt. 528,Grantbury,Michigan,60358,65,Female,157634,740.4
CUST01618,Ronald Mckenzie,30734 Wright Villages,North Henry,Iowa,55957,65,Female,83801,882.34
CUST01619,Ryan Hernandez,0985 Jennifer Mount Apt. 033,Bradleyland,Montana,6818,22,Male,73435,1490.93
CUST01620,Roberto Murphy,1555 Brown Radial,Cynthiaton,Louisiana,20408,28,Male,102150,1779.27
CUST01621,Matthew Mcdaniel,6411 Nathan Landing Apt. 253,South Kelliland,Pennsylvania,12445,42,Female,145200,1066.62
CUST01622,Samantha Oconnor,53494 Christina Well Suite 157,Michaelville,Montana,57155,37,Male,129943,1259.48
CUST01623,Carrie Robertson,6306 Julie Dale,Lake Elizabethside,Texas,48300,35,Male,169518,1742.38
CUST01624,Michelle Young,07615 Keith Centers,Catherinefurt,North Carolina,47490,64,Male,133120,372.12
CUST01625,Jennifer Griffin,3360 Julie Ramp,North Bradleyport,,99369,64,Other,150537,408.18
CUST01626,Brendan Williams,278 Amanda Fords,West Laurenfurt,Texas,15519,23,Male,114557,782.55
CUST01627,David Mills,785 Alison Spur Suite 690,Courtneyshire,Missouri,44288,52,Female,79202,687.23
CUST01628,Olivia Herrera MD,80072 Moore Alley Apt. 472,South Jason,Nebraska,37557,60,Male,161871,1974.11
CUST01629,Jose Acosta,306 Farley Pike,Dakotaview,Minnesota,,30,Female,39939,1171.77
CUST01630,Christine Murray,6749 Sherry Light,Coleland,Oklahoma,44754,62,Male,46620,1095.42
CUST01631,Stephanie Miller,6059 Nicholson Fords Suite 318,Lake Dianaborough,Pennsylvania,19709,35,Male,130508,1199.57
CUST01632,Andrew Bailey,5337 Olson Garden Apt. 316,Wattsfort,Connecticut,78082,31,Male,126553,1762.79
CUST01633,Sara Rodriguez,720 Douglas Shores Apt. 254,Manuelton,Michigan,39270,45,Male,168253,562.74
CUST01634,Amanda Holder,998 Ashley Park,Welchbury,North Dakota,67347,54,Female,71098,1070.84
CUST01635,Eric Davis,34383 Anthony Prairie,West Jeffreyburgh,South Carolina,40768,55,Male,74055,614.83
CUST01636,Courtney Smith,79965 Gutierrez Loaf Apt. 897,West Cory,Rhode Island,49992,41,Female,50885,1583.09
CUST01637,George Chavez,600 David Camp Apt. 340,Patrickmouth,New Hampshire,13881,49,Male,179168,1576.52
CUST01638,Blake Wood,1828 Matthew Loop,Reynoldsside,Delaware,24053,25,Male,55526,1919.12
CUST01639,Cameron Rose,7909 Marsh Mall Apt. 527,Carrside,Maine,40182,55,Female,184166,948.96
CUST01640,Adrian Moore,824 Lee Cliffs Apt. 737,West Michaelbury,California,14902,25,Male,33796,401.44
CUST01641,Amanda Hernandez,914 Cassandra Gateway Suite 061,West Shawnland,North Carolina,74931,27,Male,147061,1803.18
CUST01642,Becky Garcia,569 Pamela Stream,Ortizside,Texas,28212,43,Male,116344,1792.14
CUST01643,Wayne Robinson,1318 Daniel Walks,West Alecmouth,Colorado,91911,25,Female,84571,545.87
CUST01644,Brooke Fields,044 Johnson Lake Suite 094,Port Yvonnefurt,New Jersey,13619,26,Female,165182,624.91
CUST01645,Robert Ellis,03145 Nelson Mountains,Port Elijah,Massachusetts,87191,32,Male,60897,695.49
CUST01646,Linda Gibbs,403 Michaela Mission Suite 499,Smithbury,Kansas,80252,56,Female,171580,958.33
CUST01647,Darryl Adkins,26410 Smith Expressway Suite 753,Lake Debbieton,Minnesota,64583,40,Female,88472,1675.18
CUST01648,Jennifer Miller,08965 Russell Court,West Jeremiah,Arizona,,32,Female,60366,374.3
CUST01649,Alison Campbell,679 Mcdowell Lane Suite 848,South Alexanderbury,Montana,14463,32,Male,160564,1430.74
CUST01650,Anthony Mcclain,17737 Andrews Inlet Apt. 307,North Sarahland,New Hampshire,14475,48,Female,81538,770.32
CUST01651,Olivia Collier,9021 Mitchell Corners,Matthewshire,Nevada,59187,23,Male,169655,471.76
CUST01652,David Wade,965 Bentley Forks Apt. 703,West John,Alabama,99739,29,Male,93628,743.03
CUST01653,Luis Robles,6536 Susan Ridges,Hollandmouth,Kansas,14101,55,Male,30168,1113.22
CUST01654,Cindy Bradley MD,248 Robbins Drive Apt. 858,Hodgebury,South Carolina,20611,61,Female,123200,1850.69
CUST01655,Mary Hughes,141 Joshua Flats Apt. 796,Pinedachester,Alabama,48380,41,Female,95055,1293.71
CUST01656,Martin Woods,7921 Paul Junction,South Heidishire,Oklahoma,80763,44,Female,154932,1253.45
CUST01657,Shawn Christensen,6398 Smith Hill Suite 570,New Jennifer,Kentucky,87193,36,Female,83117,306.61
CUST01658,Michael Hendrix,9255 Cassandra Walk Apt. 509,South Traci,Alabama,6780,34,Female,115128,251.62
CUST01659,Rachel Hogan,015 Jones Cliffs,Leeview,Kentucky,98409,52,Female,185628,345.98
CUST01660,Kayla Taylor,00882 Alyssa Hollow,Collierton,Wisconsin,89682,35,Male,81879,281.54
CUST01661,Stacy Fletcher,2331 Joseph Greens Apt. 773,Chasestad,Massachusetts,95480,22,Male,53933,1195.09
CUST01662,Larry Martinez,822 Robert Terrace,New Jessicafurt,Maine,16434,48,Male,46159,959.97
CUST01663,Mr. Mark Proctor,23641 Lawson Manors,West Robin,South Carolina,77971,54,Male,181933,109.49
CUST01664,Ryan Hamilton,23919 Donna Junctions,Port Rachel,Georgia,83740,56,Female,157457,767.03
CUST01665,Renee Buck,9379 Jacobs Road,Meganburgh,Idaho,41529,36,Female,123538,341.99
CUST01666,Lucas Gill,8436 Hunter Well Apt. 143,North Ronald,Alaska,79799,26,Female,174628,1977.43
CUST01667,Allison Hoffman,55590 Hale Expressway Suite 879,East Sandrashire,Connecticut,90691,58,Male,100256,974.3
CUST01668,Micheal Adams,72162 Foster Brooks Apt. 235,Charlestown,Idaho,82091,25,Female,113633,909.64
CUST01669,Matthew Lawrence,3793 Davila Walk Suite 519,West Jennifer,Louisiana,89916,41,Male,161002,1323.93
CUST01670,Austin Leonard,0386 Susan Lock Suite 611,West Stacy,Maine,96220,60,Female,151307,778.48
CUST01671,,056 Antonio Pass,New Tamara,South Dakota,33628,43,Male,65280,1459.48
CUST01672,Kristin Dixon MD,07883 George Mill,Lake Ronald,Minnesota,38591,45,Female,57837,1819.11
CUST01673,Brittany Smith,19708 Taylor Mountains,Marialand,Nevada,89876,32,Female,109370,1047.9
CUST01674,Katherine Wolfe,651 Colleen Street,Michaelland,Utah,93480,27,Female,130982,827.55
CUST01675,Tyler Dyer,194 Mckinney Crossroad,Wileyborough,Vermont,6747,48,Male,63049,1091.6
CUST01676,Jason Ferrell,35028 Aaron Field,Feliciaview,Illinois,60387,31,Male,198766,1246.75
CUST01677,Daniel Wilson,280 Monica Station Suite 316,Salazarside,New Mexico,95775,60,Male,171892,1710.63
CUST01678,Alexandra Clark,5441 Perry Mews,Bakermouth,Alabama,4515,31,Male,46005,849.51
CUST01679,Donna Mccormick,,New Davidville,Delaware,395394,47,Female,152793,197.72
CUST01680,Robert Pena,961 David Villages Apt. 552,Lake Francisco,Texas,72941,58,Female,92974,1298.39
CUST01681,Erika Monroe,7435 Singh Squares,Tylerfurt,Idaho,45047,54,Male,100168,1975.07
CUST01682,Megan Larson,11525 Hunter Mews,South Sean,Ohio,72874,29,Female,138813,1723.05
CUST01683,Jennifer Walker,8903 Jonathan Knolls Apt. 971,Jonesport,Florida,23843,49,Female,40534,1540.69
CUST01684,Stephanie Richardson,459 Brandon Street Suite 967,Seanland,Connecticut,89711,57,Male,97224,435.35
CUST01685,Jerry Vargas,,North Wendytown,Oklahoma,75210,61,Female,117855,1522.38
CUST01686,Sarah Faulkner,15221 James Station Suite 008,West Stephen,Utah,98586,46,Female,137378,254.81
CUST01687,Michael Reid,74611 Jessica Ports,Rayberg,New Jersey,14280,57,Female,30816,1038.44
CUST01688,Tanya Dominguez,38788 Khan Drive,Jessicaside,South Carolina,67623,34,Female,150876,804.71
CUST01689,Matthew Payne,97630 Deanna Mountains Apt. 794,Kimberlymouth,New Jersey,90153,28,Male,155726,1820.04
CUST01690,Mary Kane,1076 Julia Dale Suite 543,Kaylastad,Oregon,14804,22,Male,128110,403.69
CUST01691,Amanda Mcbride,59839 Blevins Route Apt. 799,Coxmouth,New Hampshire,67004,30,Female,194517,1598.88
CUST01692,Tammy Crawford,816 Fox View Apt. 407,North Wendy,Tennessee,88309,49,Male,171518,192.17
CUST01693,Michael Owens,35007 Paul Estate Apt. 338,Justinbury,Illinois,54083,57,Male,125339,1433.33
CUST01694,Lindsey Anderson,023 Kathy Dam Suite 532,Youngmouth,Delaware,37822,51,Female,174887,658.18
CUST01695,Brittney Wheeler,22347 Jones Manors,Oliviashire,Kansas,93609,30,Female,123095,1954.24
CUST01696,Jacob Neal,00617 Jones Manor,Josephstad,Oregon,36427,51,Female,135536,1376.31
CUST01697,Rebecca Rodriguez,89391 Tim Street,Port Roberttown,,96831,56,Male,106042,686.92
CUST01698,Terrance Jackson,305 Phillips Manor,Johntown,Kentucky,49125,48,Male,32446,547.49
CUST01699,Robert Peterson,26356 Vincent Oval Suite 332,Ortizborough,Oregon,95288,50,Female,113808,1314.69
CUST01700,Deborah Colon,82369 Le Viaduct,South Pamela,Oregon,2777,26,Female,162792,618.19
CUST01701,Michael Hernandez,5061 Mejia Camp Suite 701,Erikaburgh,Arizona,7817,22,Female,56479,454.93
CUST01702,Ryan King,6972 Patrick Stream,New Deborahbury,Wisconsin,90450,64,Other,108488,1330.57
CUST01703,Leah Reid,929 Logan Ridge,North Aaron,Michigan,29904,26,Female,129238,1476.15
CUST01704,Bradley Thompson,08228 Denise Mills Suite 270,Justinside,Massachusetts,64856,50,Female,88656,552.25
CUST01705,Kimberly Wallace,206 Edward Square,North Tinaburgh,Nebraska,76119,38,Male,64076,1118.16
CUST01706,Stephanie Green,8952 Henry Bridge Suite 064,Mooreview,Michigan,,58,Female,76265,1360.9
CUST01707,Daniel Pierce,7884 Scott Valleys Suite 657,Elliston,Nevada,11827,45,Female,62967,1889.64
CUST01708,Lucas Porter,84268 Laura Dale Apt. 616,Davidtown,Alabama,45275,48,Male,157479,1626.52
CUST01709,Johnathan Brewer,56688 Laura Club Suite 647,Cynthiaberg,New Jersey,76867,30,Female,83258,899.55
CUST01710,Stephanie Beard,85354 Mary Turnpike Apt. 199,New Angelaview,Oklahoma,3085,59,Male,155764,1704.37
CUST01711,April Park,86715 Benjamin Mountain Apt. 074,West Jeremychester,Oklahoma,76389,34,Female,78625,939.22
CUST01712,Jeremy Gray,461 Mark Cliff,North Sarashire,Alabama,7217,47,Male,166146,347.24
CUST01713,Amber Rodriguez,,North Christopher,Utah,23064,32,Female,50377,748.09
CUST01714,Stacey Diaz,7539 Morris Way Suite 442,Edwardview,Texas,85494,45,Female,118992,1628.98
CUST01715,Douglas Sullivan,3740 Davis Field,South Sharon,South Carolina,30617,54,Male,83085,1916.03
CUST01716,Rachel Hogan,997 Ferguson Summit Suite 085,Tylerland,New Jersey,39977,27,Female,69701,1968.81
CUST01717,Amber Cox,688 Joshua Radial Apt. 803,Wesleyburgh,Maine,96769,56,Male,80749,1314.28
CUST01718,Henry Scott,99986 Ian Landing Apt. 527,North Rachelland,Vermont,7939,37,Female,144692,1008.85
CUST01719,Kelly Owen,466 Carlson Viaduct,North John,Oregon,54509,34,Female,95081,407.91
CUST01720,Maxwell Williams,348 Natalie Canyon Apt. 264,West Christina,,87362,65,Female,38471,294.8
CUST01721,Alexa York,298 Morse Plaza Apt. 921,Thomasview,Rhode Island,96032,32,Female,164091,1085.15
CUST01722,Jillian Hughes,93717 Fleming Underpass Apt. 146,South Isaacmouth,Ohio,6716,44,Female,133661,1482.78
CUST01723,Hailey Thomas,7698 Lawrence Plains,Shepardmouth,Maine,37041,23,Male,179820,715.45
CUST01724,David Hayes,34019 Jennifer Prairie Apt. 605,Whitemouth,Michigan,87465,51,Male,144814,1381.89
CUST01725,Victoria Perkins MD,901 Mary Ville,Kristinfort,Rhode Island,32273,40,Female,58975,1184.54
CUST01726,Richard Bailey,56862 Jacqueline Garden,Port Stevenchester,Michigan,80886,61,Female,198666,1887.42
CUST01727,Andre Stewart,60227 Allen Center,Port Scott,Utah,23603,36,Female,33249,498.16
CUST01728,Susan Baldwin,86244 Brennan Knoll Suite 311,Lake Charles,Ohio,690844,63,Male,148589,1223.01
CUST01729,Joshua Lopez,066 Luis Hills Suite 985,Bennettstad,Nevada,43244,54,Male,91929,886.21
CUST01730,Elizabeth Mills,88252 Sharon Shore,Reynoldston,Massachusetts,80907,65,Female,59108,596.99
CUST01731,Kevin Espinoza,88284 Stephenson Isle Apt. 031,Port Emily,South Carolina,71331,62,Male,125892,778.86
CUST01732,Summer Davis,20366 Baird Crossroad,Noblefort,Ohio,51514,26,Female,51541,659.62
CUST01733,Tony Park,72876 Jennifer Drive Apt. 877,Port Joseph,,97937,43,Female,120594,1102.53
CUST01734,Christopher Herrera,5573 Macdonald Extensions,Lake David,New Hampshire,65998,48,Female,49423,1160.3
CUST01735,Pamela Brown,58597 Bruce Crossroad Suite 322,Lisamouth,Alaska,41418,56,Male,116330,1744.53
CUST01736,Rachel Williams,5546 Tina Underpass,Staffordmouth,Tennessee,5570,40,Other,88851,1584.48
CUST01737,Brian Woods,9646 Hall Lock,Normantown,Maryland,37009,60,Male,188816,674.78
CUST01738,Tammy Baker,3322 Tammie Estates Suite 895,Amandamouth,Alaska,1886,28,Male,153818,1869.52
CUST01739,Jenny Martin,9942 Hill Oval Suite 089,Jamieland,Florida,94664,60,Female,95552,1749.87
CUST01740,Scott Sanchez,138 Davis Trace,Thomasbury,Kansas,47143,55,Male,152692,1289.14
CUST01741,Marcus Flores,80153 Stephen Villages,West Richard,Alaska,17448,55,Male,168155,135.39
CUST01742,Joanna Martin,56596 Ford Prairie Suite 575,Cherylstad,Mississippi,3832,48,Male,198915,497.36
CUST01743,Erika Wong,91714 Hutchinson Villages Suite 183,Sherimouth,Florida,97372,65,Female,59118,1599.71
CUST01744,Stephanie Thomas,8821 Santos Court,New Crystalburgh,,39739,26,Female,75334,962.15
CUST01745,,2030 Thomas Lights Suite 730,West Stephanie,Illinois,96023,25,Female,106441,339.31
CUST01746,Scott Jackson,44029 Yolanda Mews,West Dawn,Alaska,75982,28,Female,125918,875.69
CUST01747,Christopher Moran,2579 Aguilar Circle,West Sarafort,Rhode Island,33646,24,Male,85324,502.62
CUST01748,Robert Rios,4601 Stephanie Tunnel,East Laurenbury,Kentucky,66343,42,Male,122119,1795.88
CUST01749,Kara Harris,276 Miller Park Apt. 421,East Anthonyburgh,South Carolina,11814,55,Male,75156,1789.59
CUST01750,Michelle Shaw,14948 Francisco Pine,New Amyhaven,Virginia,9706,30,Female,36230,835.42
CUST01751,Megan Turner,31919 William Cliff Apt. 356,North Scott,Georgia,31106,41,Male,62649,361.05
CUST01752,Sierra Garrett,41710 Hannah Port Apt. 918,Robertsmouth,Alaska,15182,61,Other,71429,781.78
CUST01753,Daniel Moore,4956 Susan Club,Patriciafort,Wyoming,51729,33,Male,94127,344.61
CUST01754,Ronald Crawford,257 Jeremy Views Suite 316,Port Jamesfort,Tennessee,66538,60,Female,197117,677.69
CUST01755,Anna Compton,7039 Heath Ford,South Raymondmouth,Alaska,2292,49,Female,97160,1565.24
CUST01756,,9323 Hannah Circle Apt. 715,Port Anthonyfort,California,36460,54,Male,102785,654.7
CUST01757,Kristin Gonzalez,43065 Carter Square,New Nancy,Hawaii,32404,31,Female,55811,1133.98
CUST01758,Kyle Smith,28582 Pierce Junction Suite 551,New Kayla,Oregon,55660,32,Male,112038,325.86
CUST01759,Tracey Calhoun,67883 Gonzalez Wells,East Stephanie,Ohio,2728,28,Male,89227,760.49
CUST01760,Michael Jenkins,8466 Holmes Street Suite 416,South Katie,Florida,5559,39,Male,70071,175.31
CUST01761,Brian Cook,776 David Knolls,Adamville,Delaware,98712,40,Female,70708,1141.52
CUST01762,Dawn Miller,81436 Charles Plain Suite 114,Loweryborough,Missouri,10479,35,Male,88131,760.48
CUST01763,Lawrence Ross,5546 Browning Extensions,Masonbury,Missouri,66896,38,Male,196607,1756.81
CUST01764,Tammy Hahn,7140 Kelly Union,Crystalmouth,Louisiana,44798,44,Other,198920,845.85
CUST01765,Heather Jenkins,03011 Schneider Dam Apt. 723,Marshfort,Louisiana,90546,40,Male,84616,1159.77
CUST01766,Brett Vincent,368 Amanda Shoals Apt. 957,Port Brendaview,Alaska,,24,Male,193427,1955.62
CUST01767,Angela Vega,81136 Chase Terrace Apt. 348,Annaborough,,62610,55,Other,116642,1321.14
CUST01768,Amanda Vazquez,9595 Kevin Falls,Jonathanfurt,Nevada,76008,46,Male,189561,1050.9
CUST01769,Charles Miller,562 Cooper Parkway Apt. 016,Lake Victoriaborough,Louisiana,40613,62,Male,76503,286.44
CUST01770,Matthew Mitchell,235 Lisa Station Apt. 832,Ramirezhaven,Rhode Island,64256,52,Female,169279,1659.83
CUST01771,Melissa Vega,17078 David Station,Daisymouth,New Hampshire,53589,60,Male,198451,1320.53
CUST01772,Nancy Allen,484 Holly Walk Suite 235,Kimside,Illinois,84374,35,Male,85561,306.2
CUST01773,Christopher Nichols,567 Donna Causeway Apt. 656,Danafort,Connecticut,11352,58,Male,167775,566.77
CUST01774,Justin Stephenson,708 Jones Stravenue,South Jessicaville,Delaware,55095,41,Female,49166,1121.53
CUST01775,Eric Morales,1198 Bruce Ports Suite 542,Morganfort,Indiana,96402,53,Male,167235,185.62
CUST01776,Meagan Stark,237 Waller Points Suite 700,Castroville,South Dakota,19772,54,Male,117059,1464.79
CUST01777,Christopher Velazquez,80822 Webb Prairie,New Robertfurt,Nebraska,95923,52,Male,104006,532.81
CUST01778,Joshua Ward,395 Brown Inlet,Changhaven,Florida,14711,28,Male,139438,1030.45
CUST01779,April Smith,90703 Meyer Circle Suite 693,North Victor,Wisconsin,93077,26,Female,173692,559.12
CUST01780,Victor Wu,8492 Vasquez Hollow,Grimesburgh,South Carolina,54220,25,Male,166592,1029.46
CUST01781,Samuel Lindsey,6572 Ruiz Lake Suite 198,New Dakota,Pennsylvania,36080,32,Female,118841,460.39
CUST01782,Mr. Aaron Calhoun Jr.,2202 Proctor Locks Apt. 032,Alvaradoview,Minnesota,23023,40,Female,90135,1228.45
CUST01783,Jacqueline Ramos,90740 Perez Corners,Robertsonberg,Tennessee,19963,59,Male,130389,1829.77
CUST01784,James Mendoza,58379 Bryan Union,Maryborough,Montana,95309,41,Male,84221,1633.94
CUST01785,Jennifer Galvan,76334 Edward Knoll,Moorehaven,Iowa,61495,48,Male,109863,558.89
CUST01786,Richard Bond,2259 Curtis Fort,Lake Thomas,Wyoming,96622,50,Male,186384,1046.41
CUST01787,Stacey Smith,34037 Joseph Field Apt. 318,New Juan,Montana,83681,39,Female,146536,903.91
CUST01788,Angela Ward,047 Scott Ramp Suite 176,Fernandezfurt,Maine,48935,58,Female,90376,1934.4
CUST01789,Heather Turner,57837 Ryan Burgs,,South Dakota,59523,46,Male,66376,1617.76
CUST01790,Wayne Donaldson,859 Jose Curve Apt. 903,Austinmouth,Utah,88598,41,Female,108733,304.11
CUST01791,Claudia Clark,32198 Todd Views Suite 551,East Martinfurt,Nevada,57438,27,Other,75100,420.25
CUST01792,Nancy Warren,7347 Ruiz Ways,Mariashire,Utah,70217,57,Male,65445,1433.85
CUST01793,Charles Silva,038 Lopez Drive,Jamesberg,Connecticut,43132,36,Female,95829,403.73
CUST01794,Peter Allen,3963 Gilbert Ranch Suite 038,Lukeport,Nebraska,47987,39,Female,147884,1905.89
CUST01795,Matthew Richardson,0873 Brian Streets,,Indiana,50330,59,Male,126599,1986.6
CUST01796,Connie Paul,,Samanthamouth,Louisiana,74462,46,Female,90392,1578.9
CUST01797,William Simmons,19109 Kevin Path Suite 607,Port Julie,Nebraska,41073,41,Other,123051,150.92
CUST01798,Pedro Ayala,785 Mccoy Harbors,South Victoriaton,South Carolina,88436,43,Male,42454,1017.18
CUST01799,Craig Davis,5810 Bell Overpass Apt. 466,Jonathanfort,Indiana,90765,33,Female,112188,871.55
CUST01800,Cynthia Alexander,528 Donna Loaf,Cooperland,Oklahoma,25585,62,Male,78321,1619.12
CUST01801,Robert Turner,1988 Tiffany Harbor Apt. 450,Romeroborough,North Carolina,5819,61,Male,55723,645.32
CUST01802,Paul Brown,89964 Pham Route,West Sarah,Maryland,30935,54,Female,67945,833.64
